# f,ax,ay,az
4.470000000000000000e+02,4.350877316338212962e-07,4.065160186411129093e-07,1.690356505426576199e-06
4.475000000000000000e+02,6.848611753083125616e-08,1.334898440496888983e-06,2.166794121466606213e-06
4.480000000000000000e+02,9.130321175850863874e-08,5.374187736509336498e-07,1.628898723491410937e-06
4.485000000000000000e+02,2.091447290860141384e-07,2.107681351828157150e-07,1.711907893480126029e-06
4.490000000000000000e+02,2.566640415689304490e-07,1.178199958112036262e-06,1.131964629488386534e-06
4.495000000000000000e+02,8.004560383656146612e-07,6.537823842538107102e-07,2.789257220404840089e-07
4.500000000000000000e+02,7.229753714143629289e-07,1.401957530240214496e-06,1.767968703883566036e-06
4.505000000000000000e+02,6.196078105275542724e-07,1.537628184332130157e-06,1.641622151984852698e-06
4.510000000000000000e+02,9.001493672471906875e-07,4.282308676808759324e-07,2.025801767398329842e-06
4.515000000000000000e+02,2.395623830097567850e-06,1.468129029004928596e-06,1.086511551314353376e-07
4.520000000000000000e+02,2.403321039308060497e-06,4.904877179273932098e-07,2.980352227961558903e-06
4.525000000000000000e+02,3.753909447638730639e-07,9.770583918719213714e-08,7.968961780666644696e-06
4.530000000000000000e+02,6.819502459275595529e-07,2.165320890447344981e-08,6.272610703345716768e-06
4.535000000000000000e+02,2.714312644805803109e-07,1.128877529449748043e-06,1.561388348639467600e-06
4.540000000000000000e+02,3.072444230949785926e-07,3.465911728603171751e-07,4.561435031535671877e-07
4.545000000000000000e+02,8.884998121785993337e-07,7.753105752637810352e-07,6.107930926265292789e-07
4.550000000000000000e+02,5.290613417191125440e-07,1.051776212298937735e-07,2.771975571795218034e-07
4.555000000000000000e+02,4.033387755556614092e-06,3.488579989904501361e-07,4.263817366717219372e-07
4.560000000000000000e+02,4.366440208283105922e-06,3.157276859033137041e-06,4.705311982790631698e-06
4.565000000000000000e+02,7.012546967516093363e-07,2.851079068067569927e-06,5.918369625917795124e-06
4.570000000000000000e+02,6.543461011193184318e-07,5.191511885099036779e-08,2.548417770920116971e-06
4.575000000000000000e+02,6.870768154068243355e-07,2.267126502999647601e-06,9.000961261320732905e-07
4.580000000000000000e+02,5.831306263244560785e-07,2.070293649438816900e-06,4.977164069533271367e-07
4.585000000000000000e+02,1.932566816782550702e-06,1.752408449146746756e-06,1.021387131667105664e-06
4.590000000000000000e+02,8.808114739676880329e-07,1.077797328009030772e-06,5.178641319820852346e-06
4.595000000000000000e+02,2.405489343906820531e-07,4.964725470180058816e-07,2.064058295826037159e-05
4.600000000000000000e+02,8.784137938964874526e-08,2.107286961986043501e-06,6.342569942664018427e-06
4.605000000000000000e+02,1.180364989529408412e-06,1.763410615900414228e-06,1.413937380274608201e-05
4.610000000000000000e+02,8.437391132861157341e-07,6.574223524883236546e-08,5.650039904248101903e-06
4.615000000000000000e+02,5.676120284638091788e-07,1.441517183381505604e-06,6.969936542872650358e-06
4.620000000000000000e+02,1.769318267142262814e-06,1.449240012725501205e-06,4.180392980745700044e-06
4.625000000000000000e+02,2.466484713262390840e-06,2.388785252378599349e-06,1.502017178177772555e-06
4.630000000000000000e+02,1.329144519778370693e-06,3.030534074868355494e-06,1.089191311205997796e-06
4.635000000000000000e+02,1.859220138817526468e-06,3.310915860342374815e-06,3.873867814561972278e-06
4.640000000000000000e+02,1.645061521755329984e-06,1.423746743290692037e-06,4.542646707547355710e-06
4.645000000000000000e+02,2.297029496813683613e-06,3.162911317548688359e-07,1.963408981606136763e-06
4.650000000000000000e+02,9.472032412077651272e-07,2.395152840230296170e-07,5.842639841810567515e-07
4.655000000000000000e+02,1.778552683623552826e-06,2.460864801846326336e-07,1.478751063504140214e-06
4.660000000000000000e+02,1.108789761437981359e-06,2.594330916218614974e-07,2.305991095773270796e-06
4.665000000000000000e+02,2.277629469891897874e-07,1.394159740862712792e-06,4.494248004362347313e-06
4.670000000000000000e+02,1.873544898796045335e-06,1.793947407319048946e-06,1.057027088825445854e-05
4.675000000000000000e+02,1.740627700649034560e-06,9.615119012412975570e-07,8.426030001417025842e-06
4.680000000000000000e+02,1.436052746178618926e-07,2.831215490622605389e-07,6.418250518753990927e-06
4.685000000000000000e+02,8.059585018284445054e-07,2.548040294603740361e-07,2.860607728610131657e-06
4.690000000000000000e+02,9.400403061355998010e-07,1.232650227789109068e-06,8.457998781180730446e-06
4.695000000000000000e+02,8.235556520022057807e-07,3.600104341352640172e-06,1.921652402648791667e-05
4.700000000000000000e+02,1.547669060135262922e-06,5.839604599217104093e-06,2.350516902427363499e-05
4.705000000000000000e+02,1.206336503684661557e-07,2.500995087093241315e-06,9.099798191108918695e-06
4.710000000000000000e+02,3.132693228991897272e-06,3.084526990366851385e-07,2.737889277192291764e-06
4.715000000000000000e+02,2.880505366651057451e-06,2.375766176467591300e-06,5.205998924431385957e-06
4.720000000000000000e+02,9.641214942428213171e-07,2.686439865217664068e-06,1.428248686013997794e-06
4.725000000000000000e+02,6.463690381740842376e-08,1.262336100266976792e-06,3.432111765854118844e-07
4.730000000000000000e+02,8.232000821217427675e-07,9.051576145544563991e-08,3.457752435868578495e-07
4.735000000000000000e+02,1.755028124623961193e-06,3.296483940138461181e-07,6.526040966021081400e-06
4.740000000000000000e+02,3.010950743315406476e-06,5.616658448074475357e-07,1.349086182247169198e-05
4.745000000000000000e+02,2.279981499090301597e-07,2.028279085450537954e-07,6.052279671658273461e-06
4.750000000000000000e+02,9.302514586814534678e-07,4.516068901751007684e-07,9.253745355101419179e-07
4.755000000000000000e+02,1.315348128576133621e-06,9.280743846717798116e-07,4.645339348919750013e-07
4.760000000000000000e+02,5.958238722261797150e-09,1.802632625618824307e-07,1.670418872184404561e-06
4.765000000000000000e+02,1.460844003023223221e-06,3.814313812927816780e-06,3.967978989405037469e-06
4.770000000000000000e+02,1.328771561179323602e-06,3.521733148189683349e-06,3.291577952545950454e-06
4.775000000000000000e+02,2.905421131249734383e-06,5.310095415951263720e-07,3.523713415883545460e-06
4.780000000000000000e+02,1.009809231245105901e-06,2.084371171293535280e-07,8.100760431962134925e-07
4.785000000000000000e+02,2.758917002669525879e-07,3.107488086608919684e-08,7.321650553931852094e-07
4.790000000000000000e+02,4.128786624112826632e-08,6.145327734527435952e-08,3.131381429881767301e-06
4.795000000000000000e+02,2.971954803013411323e-07,7.938837685420917911e-08,2.089847750889666743e-06
4.800000000000000000e+02,6.292947355066710905e-07,1.896559406176026469e-07,2.964634116066941590e-07
4.805000000000000000e+02,2.633404456943102604e-07,2.542806295750365627e-07,4.620242800543081710e-07
4.810000000000000000e+02,6.023667465049508714e-07,1.069135153937627777e-06,1.506228998602828505e-06
4.815000000000000000e+02,7.912624867224665592e-08,2.243442338158638724e-06,2.171121227599435349e-06
4.820000000000000000e+02,1.244577195957171458e-06,7.523308865920278538e-07,1.508427030728432494e-06
4.825000000000000000e+02,1.238331942867245802e-06,5.991753054078533635e-07,5.415766645617284063e-07
4.830000000000000000e+02,1.176503295644924819e-07,1.139705977438749565e-06,2.170370558975310725e-06
4.835000000000000000e+02,2.424337177708651155e-07,2.486338651502306782e-07,1.499999878567972668e-06
4.840000000000000000e+02,2.695939302748819406e-08,1.273981502753191675e-07,1.659726668002227203e-06
4.845000000000000000e+02,6.623372768602699602e-07,2.727502850172905153e-07,1.918033281828405019e-06
4.850000000000000000e+02,8.429562408972654867e-07,9.233228625782000864e-07,2.004839272508803378e-06
4.855000000000000000e+02,1.500289904550186087e-06,1.155521428296531629e-06,5.756392828680264322e-06
4.860000000000000000e+02,1.652832966091732421e-06,1.261365922663821787e-06,5.277808068914804625e-06
4.865000000000000000e+02,1.460104548576640958e-06,1.092241825090925488e-06,1.285285691735205411e-06
4.870000000000000000e+02,4.770133291795120871e-06,2.131585329457542304e-06,2.280033238601202237e-06
4.875000000000000000e+02,1.274208036875897655e-06,2.355559978248985153e-06,2.886885714581268209e-06
4.880000000000000000e+02,7.158856473916755775e-07,1.953009682976154598e-06,1.870355001661974723e-06
4.885000000000000000e+02,1.278699904171204210e-06,2.289336606219461427e-06,1.088573524263929681e-06
4.890000000000000000e+02,2.919974382047575539e-07,7.357414394153459686e-07,1.307306746206688612e-06
4.895000000000000000e+02,2.712237006700078168e-07,3.544468844655742801e-07,9.841267599443595817e-07
4.900000000000000000e+02,8.393222717837188030e-09,1.184529088272539316e-06,3.845017201877041273e-06
4.905000000000000000e+02,1.915032478230035096e-07,5.795996626562687067e-07,5.950577560497773689e-07
4.910000000000000000e+02,1.870530462874637000e-06,3.345695107282712851e-07,1.946962032036023965e-06
4.915000000000000000e+02,3.820405919806620861e-06,6.106256264241904186e-07,3.041891679950123672e-06
4.920000000000000000e+02,7.525811129708001212e-07,6.980963937459580699e-07,8.456321065453364068e-08
4.925000000000000000e+02,4.784874078940122623e-07,2.353374410767148336e-06,1.744766117926432991e-06
4.930000000000000000e+02,2.476700002490278919e-06,4.352365165055410976e-06,9.417637170008042783e-07
4.935000000000000000e+02,1.134051917897256958e-06,3.610577845680875781e-06,1.445269000922418187e-06
4.940000000000000000e+02,4.082787899660993643e-07,8.991951450892360552e-07,2.472122912877724563e-07
4.945000000000000000e+02,1.416904672995085144e-06,1.954909936679454843e-06,2.942528057244305284e-06
4.950000000000000000e+02,2.223469048707003504e-06,5.686455867901621463e-06,1.516604208663004399e-05
4.955000000000000000e+02,1.639169740148920717e-06,2.971221896062069987e-06,1.500581341571224251e-05
4.960000000000000000e+02,1.888805280560105739e-06,2.648698309417186439e-06,5.733260558609594459e-06
4.965000000000000000e+02,2.659455005474155338e-06,2.770564469689508920e-06,7.532572821696159519e-06
4.970000000000000000e+02,2.316558124494165490e-06,8.985040647964457348e-08,2.220962052314496963e-06
4.975000000000000000e+02,3.341910531305284134e-06,4.825645542976433579e-07,2.020845637476701721e-06
4.980000000000000000e+02,2.559471074791921291e-06,1.659718210224862426e-06,2.257074971216097117e-07
4.985000000000000000e+02,1.126956183643689928e-06,1.057102183885686013e-06,2.763918667243298751e-06
4.990000000000000000e+02,1.911157878231069900e-07,1.305713697301459477e-07,2.214260693622549472e-07
4.995000000000000000e+02,5.986475521810773181e-07,8.843273016855779671e-07,6.248776292740932936e-06
5.000000000000000000e+02,3.546873720644451297e-07,4.328897632861162361e-07,2.195565554535722059e-06
5.005000000000000000e+02,1.550621640506599782e-06,3.678104447101978239e-06,1.032190551899270707e-06
5.010000000000000000e+02,2.079998506105495754e-07,3.960909038092004316e-06,4.129708672783506898e-06
5.015000000000000000e+02,1.379839533375794266e-06,1.884556796066070214e-09,5.760336931918536889e-06
5.020000000000000000e+02,1.408430892466801948e-06,1.013761476364105319e-06,7.651798457609598351e-07
5.025000000000000000e+02,7.825580119692424097e-07,2.020905057967309956e-06,1.176004475561435754e-06
5.030000000000000000e+02,1.109929995763234517e-06,8.285899513951982210e-08,2.912329111726779558e-06
5.035000000000000000e+02,1.885480042983163437e-06,2.080166493589067695e-06,1.205281899713011169e-06
5.040000000000000000e+02,1.284861276809883249e-06,2.747132124055802092e-06,4.813721993127817078e-06
5.045000000000000000e+02,4.392484342570685202e-07,1.950212578035107476e-06,3.701743061583978281e-06
5.050000000000000000e+02,1.321264147527266226e-07,3.082395454051651374e-07,1.414367746629624691e-08
5.055000000000000000e+02,5.425917019743376909e-08,2.907738386027497586e-07,1.299081321628572229e-06
5.060000000000000000e+02,2.818528569707283281e-07,1.485695127038175855e-07,1.716960034283186945e-06
5.065000000000000000e+02,5.273119077704577913e-07,1.053755679486536813e-06,2.580865792044052208e-06
5.070000000000000000e+02,7.949819149662233442e-07,2.225962697422372183e-06,4.743749549832776597e-06
5.075000000000000000e+02,2.485109720809567661e-06,3.737512218498219975e-06,7.892608922146388898e-06
5.080000000000000000e+02,1.360226265170717375e-06,1.451159585048663322e-06,3.219792305614159031e-06
5.085000000000000000e+02,3.741035461302483823e-08,1.925379367791901141e-07,1.594394841033038265e-06
5.090000000000000000e+02,4.240098937518245699e-07,7.437731668846907010e-07,1.867025047982667264e-06
5.095000000000000000e+02,1.652924386926460321e-06,2.898891679259630238e-08,1.351287680573400304e-06
5.100000000000000000e+02,8.263756724219543221e-07,1.148097865356402296e-06,6.659130545802129678e-06
5.105000000000000000e+02,2.211111158690485082e-06,2.595354152582541493e-07,5.574495893460282553e-07
5.110000000000000000e+02,4.924517862414905352e-06,2.930350622670183120e-07,3.055187541443000776e-06
5.115000000000000000e+02,2.875321336410404109e-06,1.517798142277083888e-06,4.714526221698363909e-06
5.120000000000000000e+02,1.558503194596653957e-06,7.006663575960404794e-06,4.365231975892718295e-06
5.125000000000000000e+02,6.240462124567281092e-07,6.240159191027670738e-06,3.426076175566617375e-06
5.130000000000000000e+02,2.473433282121186944e-07,1.633629480683232569e-06,2.412158845403423225e-06
5.135000000000000000e+02,8.852423184793628337e-07,5.631294101678113265e-07,2.454274907505351800e-06
5.140000000000000000e+02,9.109606762114669795e-07,1.229924621132285925e-06,7.453803048410089671e-07
5.145000000000000000e+02,9.710588322728372396e-08,3.431643318344901871e-07,4.445091194867779370e-06
5.150000000000000000e+02,3.444916428644070856e-07,5.724969606350512079e-07,5.703021830729249692e-06
5.155000000000000000e+02,4.493185997263816299e-07,3.983060899087857902e-08,1.136477809427517555e-06
5.160000000000000000e+02,1.455984726493411286e-06,1.036546156401097715e-06,4.373755368102939745e-07
5.165000000000000000e+02,1.418494864393184072e-06,4.946397326051154884e-07,1.690231355741421763e-06
5.170000000000000000e+02,3.664648034225492344e-07,6.027641370465246651e-07,2.032548258892158581e-06
5.175000000000000000e+02,1.857666625383868102e-07,8.233136800174213372e-07,9.908475947885615904e-07
5.180000000000000000e+02,7.362720224214074582e-07,3.082471857603228496e-06,1.396340237648063460e-06
5.185000000000000000e+02,8.246687147119029546e-07,1.183660638792638328e-06,5.834137600943973107e-06
5.190000000000000000e+02,1.983112870550628362e-08,3.705800766705328123e-07,3.444312048722025575e-06
5.195000000000000000e+02,4.548514990741006240e-07,1.012526604561179859e-06,4.503789326202986795e-06
5.200000000000000000e+02,4.344904619756046603e-07,2.194548755734922582e-07,3.897678885486210812e-06
5.205000000000000000e+02,1.595419560890752414e-07,2.180361231389800846e-07,1.631627657893342598e-06
5.210000000000000000e+02,1.971373548280609372e-06,2.202302297583030871e-07,2.463878414439926124e-06
5.215000000000000000e+02,1.441486211083826979e-06,2.601500821047118109e-08,2.157466252216583008e-06
5.220000000000000000e+02,3.987320204029845151e-06,4.779331650575384570e-07,5.458142225598494483e-06
5.225000000000000000e+02,3.044936419129806033e-06,1.534674014908452226e-07,4.109648618209129443e-06
5.230000000000000000e+02,4.126849815509624145e-06,3.480718485283182714e-07,4.201697334012039522e-06
5.235000000000000000e+02,2.791396178610751810e-06,1.571340535225854634e-06,7.267558617689643858e-06
5.240000000000000000e+02,5.723824215039164323e-08,1.932695033984286401e-06,6.887595298006975757e-06
5.245000000000000000e+02,4.530236267157415042e-07,1.541794005837548559e-09,1.553372945086235612e-06
5.250000000000000000e+02,2.522631735715518719e-07,7.548403572905867222e-08,1.146811429565197827e-07
5.255000000000000000e+02,1.487016078621328946e-06,1.437801263262866351e-06,3.636591721503529301e-07
5.260000000000000000e+02,1.037688487835226275e-07,1.474561939482387523e-07,6.167497161376562105e-08
5.265000000000000000e+02,3.975779174587131857e-07,1.403771445724985535e-06,2.470334319874918823e-07
5.270000000000000000e+02,1.403413665422352755e-06,2.625235280042492624e-06,1.494673059618247716e-06
5.275000000000000000e+02,4.923899614180924399e-08,3.529634516241630871e-06,1.829782351806860155e-06
5.280000000000000000e+02,2.505768297680627383e-07,1.352693543470984371e-06,2.391169756023114740e-06
5.285000000000000000e+02,6.500790029679338654e-09,4.757727094224918926e-07,4.779218155565115627e-06
5.290000000000000000e+02,7.355514668737410769e-07,9.876119188284771122e-07,1.058239096608611207e-06
5.295000000000000000e+02,2.139198225359626484e-06,7.720821574030331573e-07,1.015906422667924112e-06
5.300000000000000000e+02,1.720487391968024174e-06,2.222932410855805212e-06,5.727040057719680178e-06
5.305000000000000000e+02,1.554461037324303836e-06,1.789833835491723506e-07,2.789286150328427359e-06
5.310000000000000000e+02,4.787103255309371300e-07,2.134139886920534318e-06,1.506482006156965844e-06
5.315000000000000000e+02,7.885605263016856244e-08,1.129014902528928629e-06,1.163917912258322343e-06
5.320000000000000000e+02,9.159892033746532664e-07,8.419360256308883113e-07,6.347215106124932631e-07
5.325000000000000000e+02,6.646853571499774508e-07,4.004872410069667456e-07,6.858949899328828086e-07
5.330000000000000000e+02,1.048604114768901464e-06,1.767428469382420973e-07,2.142759829191805337e-07
5.335000000000000000e+02,9.975352338480957519e-07,2.962424927156818058e-08,2.858770212320294918e-06
5.340000000000000000e+02,1.139635680754691750e-07,1.002104822323643271e-06,6.919745715124944904e-06
5.345000000000000000e+02,4.844046482807540822e-08,1.905721033142621061e-06,2.307827665002175644e-06
5.350000000000000000e+02,3.499961394125208287e-07,2.098194973741818707e-06,1.409600442916489581e-06
5.355000000000000000e+02,1.007287867716173987e-06,2.437786200893513139e-06,3.665349008570842380e-06
5.360000000000000000e+02,5.757228544039076075e-07,2.523941427337480501e-06,5.026558876174674054e-06
5.365000000000000000e+02,9.884796968062982628e-07,5.270493161067756547e-07,1.424382601013560109e-06
5.370000000000000000e+02,1.258905547063527929e-06,6.602185429896166208e-07,1.324410415363276611e-07
5.375000000000000000e+02,5.240788715234334322e-07,5.644006113096107165e-08,3.987332425373484904e-06
5.380000000000000000e+02,6.551197353236539336e-07,6.110230634305841910e-07,3.534720757341343719e-06
5.385000000000000000e+02,1.308314418233600443e-07,9.443397164293532451e-07,7.726996237866282083e-07
5.390000000000000000e+02,3.477485876151812195e-07,2.181951173555499712e-06,4.385033153506965982e-06
5.395000000000000000e+02,1.343474796119164227e-07,8.508456346080374298e-07,1.958187781915145604e-06
5.400000000000000000e+02,3.286338501123260863e-07,2.304039989580550443e-06,1.960324087497232821e-06
5.405000000000000000e+02,2.938011823590176642e-07,2.887475537795589648e-06,4.390708753319012980e-06
5.410000000000000000e+02,2.087612298769217369e-06,6.391271315568141560e-07,1.967294896874141292e-06
5.415000000000000000e+02,2.159579881042622497e-06,8.910667750498006656e-07,6.943320262941412002e-06
5.420000000000000000e+02,2.068739470257595654e-07,2.766626692270658601e-08,1.416068868892563872e-05
5.425000000000000000e+02,1.576840064133266867e-07,3.143220703258553909e-07,2.048155731865385786e-06
5.430000000000000000e+02,5.803648907147570997e-07,5.272923191878234152e-08,1.316655483088131249e-06
5.435000000000000000e+02,2.185129968668653548e-07,9.899374410764726397e-08,3.180646963642930496e-06
5.440000000000000000e+02,6.669403023454614335e-07,1.838458002278702921e-07,6.177667188706456116e-06
5.445000000000000000e+02,1.483025311897463009e-06,1.004297764263709099e-06,8.224917894293533045e-06
5.450000000000000000e+02,1.459369959493751315e-06,1.932762138608542169e-07,3.053769296932527683e-06
5.455000000000000000e+02,1.285732860040445623e-06,3.315712097192013495e-06,3.374850938216080841e-06
5.460000000000000000e+02,8.843663375981435630e-07,1.871889976137572213e-06,5.654355029449398462e-07
5.465000000000000000e+02,2.704779998593954111e-07,4.193714840927872307e-07,1.293245512028803662e-06
5.470000000000000000e+02,8.041391536687396827e-08,1.760603452117336673e-06,1.132304919911731968e-06
5.475000000000000000e+02,2.962960256230694485e-08,6.310679796193490880e-07,7.999364622625140181e-07
5.480000000000000000e+02,2.656460982380394259e-07,3.033822762977968311e-08,4.957274127484910071e-06
5.485000000000000000e+02,8.070073803623989669e-07,4.175293059162641536e-07,3.687993218512435721e-06
5.490000000000000000e+02,3.911721280181507165e-07,1.979453796803540835e-07,1.356469449097864581e-06
5.495000000000000000e+02,3.253442401682237098e-07,1.417188260212021917e-07,5.057275089721868853e-08
5.500000000000000000e+02,1.869976267478569464e-06,2.273201019173085138e-07,3.795416199408314466e-06
5.505000000000000000e+02,4.833794288837927156e-06,1.649181291295536491e-07,5.768554030865855319e-06
5.510000000000000000e+02,1.038723370717248199e-06,3.146170922260078526e-07,4.374092446101823200e-07
5.515000000000000000e+02,4.074376871922597251e-07,1.946176660340821264e-07,8.063224195478854975e-07
5.520000000000000000e+02,2.864397234032183981e-08,4.247080320890105671e-07,1.751612671179319840e-06
5.525000000000000000e+02,9.492322354324883440e-07,5.531184088102788256e-07,8.358322287693014976e-07
5.530000000000000000e+02,1.012727511318720301e-06,2.389967206299664410e-06,4.469139329327577032e-08
5.535000000000000000e+02,4.675573996865065724e-07,1.846033060165332629e-06,1.982064194011305318e-06
5.540000000000000000e+02,1.534945413704777788e-06,6.920454199803606036e-07,2.111154043757042953e-06
5.545000000000000000e+02,1.602046800704918833e-06,6.430631486586178533e-07,2.926366890045792308e-07
5.550000000000000000e+02,5.875002270104569024e-07,6.141264827207360245e-08,3.420088978893824867e-06
5.555000000000000000e+02,1.280243787153143299e-06,2.046541156709876256e-07,3.090049615060118738e-06
5.560000000000000000e+02,2.811894887125913467e-06,3.700823288944360511e-07,3.000278430527326918e-06
5.565000000000000000e+02,3.381554548125826006e-08,3.501182602478443838e-07,4.933819731281622773e-07
5.570000000000000000e+02,1.854755339173630637e-06,2.910109661463277568e-06,8.739734253017040607e-06
5.575000000000000000e+02,1.146043921406497140e-06,5.795878945038627906e-07,3.667826868660863056e-06
5.580000000000000000e+02,2.286055506680524350e-07,3.412659765788597211e-07,6.072232304246417494e-06
5.585000000000000000e+02,5.116250322412380148e-07,6.019896341258139347e-07,3.973253115331178874e-06
5.590000000000000000e+02,9.839971420035355475e-07,9.697742778542077245e-09,1.255859863510934618e-06
5.595000000000000000e+02,5.994430450231091838e-07,1.546781755827499677e-06,1.846969503135161337e-06
5.600000000000000000e+02,2.177730681051584454e-06,5.245883797512991552e-06,6.253290775655368885e-06
5.605000000000000000e+02,2.646405589218119062e-06,5.763598570844362962e-06,3.248449725664726426e-06
5.610000000000000000e+02,1.443514907297107605e-06,2.997674307145133783e-06,1.209186324593501530e-06
5.615000000000000000e+02,3.604570412565761127e-08,2.968756878462132620e-06,2.071715096124210311e-06
5.620000000000000000e+02,1.046374717349783238e-06,3.335553612806413224e-06,6.496810513992913740e-06
5.625000000000000000e+02,1.935489555596273346e-06,2.306161950136381812e-07,3.683282130649329245e-06
5.630000000000000000e+02,1.173460018490363983e-06,1.022885402756163907e-07,2.358905422615929280e-06
5.635000000000000000e+02,3.715775474627660133e-06,4.435081146123956292e-07,4.049545756374501541e-06
5.640000000000000000e+02,2.979546827790175596e-06,1.263362750014509702e-06,5.934650003687395312e-06
5.645000000000000000e+02,5.510570778991883099e-07,1.245054428099219974e-06,1.244338654559345325e-06
5.650000000000000000e+02,6.334773006085892335e-07,3.865126519065162788e-07,4.969666027339464963e-08
5.655000000000000000e+02,1.481452052978300237e-06,1.006731043652919135e-06,9.913106114018785871e-07
5.660000000000000000e+02,1.354875862116889214e-07,1.666530949123648158e-06,1.140120770870321332e-06
5.665000000000000000e+02,4.459916533078333189e-07,1.446844650046725763e-06,3.617114356995900199e-07
5.670000000000000000e+02,1.645740971608224124e-06,1.519595956782409174e-06,4.924933321414580400e-06
5.675000000000000000e+02,1.493451905669299280e-06,4.041989068080536904e-07,4.324884345427171577e-06
5.680000000000000000e+02,4.990779787629851140e-07,2.266618219975059596e-06,1.283756026435419655e-06
5.685000000000000000e+02,7.126170405438315157e-07,1.465010146730486204e-06,4.248396956471352898e-06
5.690000000000000000e+02,6.712420577814448746e-07,9.341161920519637573e-08,1.000117988978330415e-05
5.695000000000000000e+02,3.281073179165100303e-06,1.263952722983701620e-06,1.293914481004821232e-05
5.700000000000000000e+02,1.922058332035958909e-06,9.998892617305727542e-07,3.383568532851717759e-06
5.705000000000000000e+02,3.784476673536557486e-07,8.502857618072258410e-07,1.224444910542852770e-06
5.710000000000000000e+02,4.087995287652200892e-07,3.282554475178737772e-07,5.433673002407189345e-06
5.715000000000000000e+02,1.127501977019482899e-06,4.542722727842414290e-07,2.365564881642404437e-06
5.720000000000000000e+02,7.216307318563816386e-07,7.084785727752865666e-07,6.121867049897149982e-08
5.725000000000000000e+02,5.735461038738782231e-07,1.385234600683283090e-06,5.557290220947051258e-07
5.730000000000000000e+02,1.019342670724830357e-06,8.523764419396266389e-07,3.663431846878487147e-07
5.735000000000000000e+02,2.102649403783524696e-06,8.870932044758200833e-07,9.751026025441220063e-07
5.740000000000000000e+02,1.638876698652695063e-06,2.614147401027460373e-06,2.247558676752169815e-06
5.745000000000000000e+02,1.476444296968395958e-07,3.218813465130849681e-06,3.248162204912163207e-06
5.750000000000000000e+02,6.582611053180855988e-07,1.768656662891444815e-06,9.675851478386811503e-06
5.755000000000000000e+02,1.227806792816700900e-06,2.039357380376893124e-06,8.580145105917955708e-06
5.760000000000000000e+02,1.029708146611104491e-07,7.594135184777713941e-08,3.693951991995548881e-06
5.765000000000000000e+02,2.534700125799595697e-06,1.834977665273549063e-06,2.313401796568822758e-06
5.770000000000000000e+02,2.150670140203994444e-06,2.894189922264422337e-06,2.368611226649185035e-06
5.775000000000000000e+02,6.615841550327574738e-07,1.936273082876753186e-06,6.214670539744786057e-07
5.780000000000000000e+02,6.981840497831686674e-07,1.473044185415816733e-06,6.874133140700059927e-07
5.785000000000000000e+02,2.897945108730778914e-06,1.719687267443312164e-06,6.489271501211571173e-07
5.790000000000000000e+02,2.553002760585799315e-06,4.397012649171993466e-06,5.829679651217757181e-06
5.795000000000000000e+02,4.252792022960396273e-07,4.573125442993981369e-06,3.937241411096874893e-06
5.800000000000000000e+02,5.724393933927981664e-07,3.150953455485077268e-09,1.209485561701039729e-07
5.805000000000000000e+02,2.171059211508283517e-06,2.940785389658907473e-06,2.840944666538282038e-06
5.810000000000000000e+02,7.746818796713285479e-07,1.950618279341976354e-06,3.610798945204745331e-06
5.815000000000000000e+02,1.275773109593786504e-07,4.815242522032370377e-07,4.488159289215429798e-06
5.820000000000000000e+02,5.983201410809193955e-08,6.194521438231959542e-07,2.878142600673455115e-06
5.825000000000000000e+02,7.313929670970336620e-07,7.839118714464428966e-07,2.146966455833410029e-06
5.830000000000000000e+02,1.248490912302528462e-06,2.099482678659409833e-07,3.651917589190157933e-06
5.835000000000000000e+02,2.785411328467620902e-07,5.267686276167928689e-07,4.964345400152760271e-06
5.840000000000000000e+02,1.168195464180181618e-07,2.845133159984509979e-07,3.848457504172691049e-06
5.845000000000000000e+02,2.098190224992078752e-07,3.528773384478202303e-07,5.000370214883432670e-06
5.850000000000000000e+02,7.162188136454356904e-07,4.080600254994552542e-07,3.770768261781605079e-06
5.855000000000000000e+02,6.687794686411336502e-07,4.258984759254102780e-07,5.882765439179883031e-06
5.860000000000000000e+02,1.141275741533928458e-06,9.409150677077083987e-07,5.231528171653001870e-06
5.865000000000000000e+02,2.403716533410121604e-06,1.238696261811329857e-06,2.960733110693713970e-06
5.870000000000000000e+02,2.480329638841223082e-06,6.827500941291849844e-07,2.248690354568847119e-06
5.875000000000000000e+02,3.366592265608549004e-06,7.293410174692566512e-07,3.982374160967633128e-06
5.880000000000000000e+02,2.104903076539886621e-06,1.185414398330002598e-06,4.646140899976873460e-06
5.885000000000000000e+02,9.431358541091757263e-07,1.071548837127033607e-06,1.970218259260832845e-06
5.890000000000000000e+02,7.548089903772773251e-07,1.369648482548609990e-06,4.541974932064425329e-06
5.895000000000000000e+02,1.381310238024940556e-06,3.264451860574085272e-07,1.102064158947167790e-05
5.900000000000000000e+02,2.265535022066800768e-06,5.889469123376407906e-07,6.634997612503371585e-06
5.905000000000000000e+02,1.147013984839487898e-09,2.712673673687606934e-06,3.079623862096703394e-07
5.910000000000000000e+02,1.330085158899463790e-06,3.722613661094523000e-06,1.950319866155475492e-06
5.915000000000000000e+02,7.273577075166470214e-07,2.185355090623368186e-06,2.177717632913177255e-06
5.920000000000000000e+02,7.800739876245625297e-07,1.462703064777817953e-06,2.385156621494255718e-06
